id,empty_slots,free_bikes,name,timestamp
004f9aea9391c0a3197981c85926fdb1,5.0,1,AUH - Marasy,2024-12-13T16:59:37.107974Z
02757a31c3a5fd002b1e5cc8e8dc756d,12.0,3,AUH - Al Zeina,2024-12-13T16:59:37.108485Z
08ad3c8c91a7dd78ba3532346a592fa6,2.0,4,AUH - Yas Plaza,2024-12-13T16:59:37.108541Z
0c6a4152798197fe27137b04498cd1c5,5.0,5,AUH - ADIA HQ,2024-12-13T16:59:37.107465Z
258198fc7f167bbf380204595e9375e1,2.0,1,AUH - Al Muneera North,2024-12-13T16:59:37.108429Z
25ee392d14022015bccf57a696cea999,3.0,1,AUH - Yas Marina,2024-12-13T16:59:37.108854Z
3539b1bc5270576892cb9461b9bc1f80,8.0,4,AUH - Nation Riviera,2024-12-13T16:59:37.107743Z
3e23fd0a36650d61c03b6a488213eb07,5.0,0,AUH - Nation Towers,2024-12-13T16:59:37.107917Z
41ed52a81da1f44b3f8a692103301848,4.0,2,AUH - Masdar Park,2024-12-13T16:59:37.108373Z
4282f16af596f854fd4b7afd9a34065f,7.0,3,AUH - Marina Mall Signal,2024-12-13T16:59:37.107801Z
4bc1256044326d91680d3f9203c2d59b,9.0,1,AUH - Sky Tower,2024-12-13T16:59:37.108262Z
4c7fd5525ff15922407c4e5b2e907add,10.0,4,AUH - Corniche East,2024-12-13T16:59:37.107554Z
5e2ed095b1e536528d15a8d49582ac77,15.0,0,AUH - Corniche Plaza,2024-12-13T16:59:37.107682Z
68d528318fbda34deca212d75a08d79e,6.0,1,AUH - Ferrari World,2024-12-13T16:59:37.108597Z
6f046274d8e194c41ba6cf38336f66f0,4.0,1,AUH - Gate Tower,2024-12-13T16:59:37.108318Z
929f0168236eb488c5609fc94e790331,6.0,3,AUH - Rayhaan Rotana,2024-12-13T16:59:37.107859Z
9e47d1609fc70961e9d0b4f54fd4e4fe,13.0,1,AUH - Hamdan - Salam,2024-12-13T16:59:37.108031Z
c6ba947b061f876aa5b8c25ef37ea1a4,3.0,5,AUH - Miza,2024-12-13T16:59:37.150838Z
c7ffa5c1232a41611f9fa16e6d75c3d9,12.0,2,AUH - Al Yousuf Center,2024-12-13T16:59:37.108205Z
d151007ec81bb62371bd75783e370b57,9.0,2,AUH - Muneera South,2024-12-13T16:59:37.108663Z
d8e3f1a8451f35258231c7a2ec9f3c99,6.0,3,AUH - Capital Plaza,2024-12-13T16:59:37.108089Z
dc7e828604d8e444d4acddcc39a9462f,8.0,2,AUH - Al Aryam Tower,2024-12-13T16:59:37.107622Z
f4b30a1a28787161589c6f6c581b8f12,5.0,2,AUH - WTC,2024-12-13T16:59:37.108147Z
0b1c0c48e94fae24b1a38f4559a5985a,7.0,0,UQAC,2024-12-13T16:59:47.288586Z
138fa8c4b31f783bd4af0afb3151df37,7.0,0,Terminus Ste-Therese,2024-12-13T16:59:47.288825Z
3aa299f4d3048ef94737bbf5fbc03825,7.0,0,Place du Royaume,2024-12-13T16:59:47.288610Z
69d867d07bfa8e717eb7b711b664d4b8,7.0,0,Centre-Ville Kenogami,2024-12-13T16:59:47.288751Z
7ada5d893c40c9a46a54f771a392db6f,7.0,0,Cégep de Chicoutimi,2024-12-13T16:59:47.288631Z
989fc50e15bad6b1f40d26f986d50ccc,5.0,0,Station Rene-Levesque,2024-12-13T16:59:47.288711Z
a114feb6f734b697dd617e2ed795556d,8.0,1,Carre Davis,2024-12-13T16:59:47.288672Z
b6903d788830595e054121e462598381,7.0,0,Place du Citoyen,2024-12-13T16:59:47.288552Z
c3cbb301cd817d6cbffdc97636f3d405,7.0,0,Parc Riviere-du-moulin,2024-12-13T16:59:47.288788Z
e5b2a5bf7b36bcd5d52ca0d63a56ae06,7.0,0,Terminus Jonquiere,2024-12-13T16:59:47.288730Z
f450af93c8d0f5ae5de8ea7cb1aafe70,7.0,0,Terminus La Baie,2024-12-13T16:59:47.288652Z
f4c06361a55bdcba4b8987ed2baca222,6.0,0,Quai des croisieres,2024-12-13T16:59:47.288770Z
fea57cb8975dfedce5badadddd94ee2d,6.0,1,Parc du Bassin,2024-12-13T16:59:47.288806Z
ff9bd0107ab0db14c0edc30a03fed1f0,7.0,0,Chicoutimi-Nord (rue du Pont),2024-12-13T16:59:47.288692Z
01a50445ba834eb6afef0451714a32b6,6.0,14,亿隆大酒店（拆）,2024-12-13T16:59:37.254133Z
021dd03376a6e47eb70fa1787f3cf162,20.0,0,行政服务大厅,2024-12-13T16:59:37.254168Z
055cc9cccc1dbc2cfb4df3e4c940b8a8,9.0,11,天山名苑,2024-12-13T16:59:37.253650Z
0905c1a33b8e6db56e88cc039c0b5d1b,20.0,0,银三角小区,2024-12-13T16:59:37.254217Z
0edd721062a7ec411123bbca3b7c176e,4.0,6,湿地公园南,2024-12-13T16:59:37.254238Z
11ddc42f4e899e01d8ee959cb86fae9a,14.0,6,行署,2024-12-13T16:59:37.253898Z
1479c9e9d5fd38135cc4f93e16c772a2,12.0,8,交警大队,2024-12-13T16:59:37.253918Z
196a34b404877a7242ad889804093133,7.0,5,多浪友谊社区,2024-12-13T16:59:37.254275Z
1bb733181f6ad86e47ada7ec7879930b,16.0,4,凤凰广场,2024-12-13T16:59:37.253678Z
1c1083cbf54c37d65ed7b59427d6a35a,26.0,0,天百,2024-12-13T16:59:37.253630Z
20bd7faf0e7627dc3ce661b3b5b3b25e,7.0,5,凤泉河公园东门,2024-12-13T16:59:37.254156Z
20eef56dcd44f9339ea9326e34c26af6,14.0,6,交通银行,2024-12-13T16:59:37.253704Z
23c6c8d92389b3989ee5b145752cdc84,12.0,2,市综合办公区,2024-12-13T16:59:37.254287Z
26c4a4273586ffc872cc9e1a72181c7a,16.0,2,五运司,2024-12-13T16:59:37.253856Z
2d7a719e73425ab2530be1857be12f95,9.0,11,地区车管所,2024-12-13T16:59:37.254162Z
30b10689aeb201ff75163d404a7b3e46,16.0,4,地区客运站,2024-12-13T16:59:37.253908Z
34561433eccc2adf19fca19813adc79d,19.0,1,兴隆街南口,2024-12-13T16:59:37.253720Z
37efb84d1b88b011a3eec85d90cfa010,16.0,0,朝阳小区,2024-12-13T16:59:37.254300Z
3e99250c06fb1f5fb3f9d2e59b7a1fe2,16.0,0,游泳池,2024-12-13T16:59:37.253735Z
4701ac07a70ca90a4c61f9b748bb67c5,13.0,5,华锦花园,2024-12-13T16:59:37.254303Z
488abff964ee6d6adebddf41078c8f64,20.0,0,九欣钢材,2024-12-13T16:59:37.254212Z
498a5158ab40f12b8c21a60ff95340d6,9.0,3,科技馆,2024-12-13T16:59:37.253668Z
522e8415a94046aa03ee4c2e12769d10,18.0,2,姑墨亭,2024-12-13T16:59:37.253913Z
52d328d76488ca7693cf2143000c752c,16.0,0,湿地公园西,2024-12-13T16:59:37.254244Z
56fe6e24c90def2aeb0dbaf3333bb1ea,12.0,0,中心客运站,2024-12-13T16:59:37.254264Z
57f410884612b5e0f56f2d13e7fedb44,16.0,0,香格里拉北,2024-12-13T16:59:37.253755Z
588fba591cfe5b4877ca22fcf8e2be2d,16.0,4,团结路电力公司,2024-12-13T16:59:37.253892Z
5b8327fe93f6ccc0a3d40d9604bff198,14.0,0,金桥现代城,2024-12-13T16:59:37.253866Z
5c29b3624e8bd015966822cf76e74935,20.0,0,世纪广场北,2024-12-13T16:59:37.253780Z
5f8ddc34e1ee646df250d5faf41db629,7.0,13,富民农贸市场,2024-12-13T16:59:37.254151Z
6416eb762ce9bc76b54300ca20c53b9c,20.0,0,新华书店,2024-12-13T16:59:37.253709Z
64d818ffe4837d5a9b33e34a304b71eb,20.0,0,玉秀家园,2024-12-13T16:59:37.253861Z
6bcbbf337973bf47b0d42caaf1c4fbbe,14.0,4,国税局,2024-12-13T16:59:37.254279Z
76fed395c447d1f0c88a7cb244f38780,5.0,1,四馆一中心,2024-12-13T16:59:37.254254Z
7d00dd0309c264433a21f691e67aedea,19.0,1,交通中路,2024-12-13T16:59:37.254139Z
80b02373bb636ddb955ca207fa56fee2,20.0,0,苏杭小镇,2024-12-13T16:59:37.254270Z
8a9037d2e4aa7c24727608e05dc98283,12.0,2,王三街西,2024-12-13T16:59:37.253673Z
8e9e6c9af8288cf9e566166ab16b013c,13.0,7,教育学院,2024-12-13T16:59:37.254191Z
9114a150d23296c49111273161484e10,18.0,2,华能市场,2024-12-13T16:59:37.253850Z
992c5e3ae1002a1ffd8dd0c962814e85,16.0,4,报社,2024-12-13T16:59:37.254123Z
a00cd69cf803b07ea1d61efa1e800bfe,18.0,0,金龙汽配城,2024-12-13T16:59:37.253882Z
a76453a1e6fae921e3761767891865a4,12.0,4,市法院,2024-12-13T16:59:37.253740Z
a88eabdf4e03a67172334231ed341d90,20.0,0,步行街,2024-12-13T16:59:37.253775Z
ad03486d0adf5226c41b142f8eb82d90,8.0,2,博览中心,2024-12-13T16:59:37.254259Z
b233d13f3aaaca0aa9e53307394779cf,18.0,2,恒鑫建材城,2024-12-13T16:59:37.254207Z
b4174f18c81c9b018a606d527b8280ba,14.0,0,违章处理中心,2024-12-13T16:59:37.253923Z
b589b38f36d151e49629781e05db407b,11.0,9,杭高,2024-12-13T16:59:37.254290Z
b68bb0744128fbff97feb1364c991182,20.0,0,市林业局,2024-12-13T16:59:37.254283Z
b76ae9ecfa33ab364fd84ed86c96f454,8.0,4,电力小区,2024-12-13T16:59:37.254294Z
b8d3e1d02360d66be70550b14df82165,20.0,0,白水桥东,2024-12-13T16:59:37.253750Z
bd93c39fba17dcd5c69fb0f3f4a9a0ca,11.0,1,地区一医院,2024-12-13T16:59:37.253689Z
be89385d84ea15e1632da947d701b673,18.0,2,市一小,2024-12-13T16:59:37.253839Z
beb08016d52f9b3946ed8af271e2a145,2.0,6,市政公司,2024-12-13T16:59:37.254173Z
c232e9129742a522ad40476bbcfbe3b0,17.0,3,市五中,2024-12-13T16:59:37.253903Z
c3361de535dae48aeb69a0e304c562f3,12.0,8,乐舞广场,2024-12-13T16:59:37.254185Z
c5dd836ee37ef803f62a1cb60d402104,14.0,4,市第一幼儿园,2024-12-13T16:59:37.253662Z
c5f3b3762ce5727ed60a20ee533a2ef3,12.0,2,儿童医院院,2024-12-13T16:59:37.253871Z
c6f71da8444a6b856bb672d155bda3f5,10.0,10,西城客运站,2024-12-13T16:59:37.254233Z
c779d57c8c87d8da6624199afc5f83e3,8.0,0,市人民医院,2024-12-13T16:59:37.253771Z
c8797be45a8f577352d8e8c7f71ce5f2,8.0,0,阿克苏迎宾馆,2024-12-13T16:59:37.254145Z
c908c6896f7dae26797e6e439cc05f60,18.0,2,体育馆,2024-12-13T16:59:37.253714Z
cad44c7f8fc7c889ffc1f767368291d3,13.0,5,市公务员三期,2024-12-13T16:59:37.254179Z
ccf6e9e39340734a182791d8a815215f,13.0,3,苹果苑,2024-12-13T16:59:37.253845Z
d04f78fddda5ad3e60e4e564d673a858,20.0,0,农一师医院,2024-12-13T16:59:37.253694Z
d10323c1b80700fb59350b6872e5c946,14.0,6,地区二医院,2024-12-13T16:59:37.254128Z
d7b8f9d3fbac8c24b44c904aaefab584,15.0,1,市电视台,2024-12-13T16:59:37.253928Z
db9faeeff9183512631bb277402e8c7a,10.0,0,湿地公园北,2024-12-13T16:59:37.254249Z
dba5c5bbbf07f2b433ed91b3a3f87f3e,7.0,5,天山林场,2024-12-13T16:59:37.254297Z
dd0917eff0dcfc2992fb47f0e0a387a1,13.0,7,四季花园,2024-12-13T16:59:37.253887Z
de76e67a385eafcd497ffec06333727a,20.0,0,大学生创业园,2024-12-13T16:59:37.253699Z
dfaf039bb55da2472b9788afad23d37f,20.0,0,香格里拉,2024-12-13T16:59:37.253745Z
e6a74fe3138d73023930798ed9fa85a7,16.0,4,市七校,2024-12-13T16:59:37.254196Z
ecc4b5517de90e83d0cc5d5cffad0858,17.0,3,温馨花园,2024-12-13T16:59:37.253877Z
f494aaf11194308ce9c582d28f8da228,20.0,0,地区住建局,2024-12-13T16:59:37.253760Z
f973f901cada2d9c95b4f5fa9dfc40bb,20.0,0,多浪桥,2024-12-13T16:59:37.253684Z
fa2c29e9795a00e528c259f82e71d31d,13.0,3,金洲汽车城,2024-12-13T16:59:37.254201Z
fb904d80c5256a8967cfe9cfb808cc4d,13.0,11,黄金海岸,2024-12-13T16:59:37.253765Z
10f1d352d29c6eaa8206fab251fa1e36,3.0,5,07. Langhe,2024-12-13T16:59:54.711252Z
19b2b7b9f58d3ab865a06f5d0a19da3d,3.0,5,02. Savona,2024-12-13T16:59:54.711215Z
33a8e2165d8c7db9c7c553842dd819c5,3.0,5,05. Medford,2024-12-13T16:59:54.711224Z
59be529b3eabc7ff00d5ab5e92807fb2,3.0,5,01. Stazione FF.SS.,2024-12-13T16:59:54.711183Z
8ec47d937c1aecb894885e9baa022dae,3.0,5,06. Piave,2024-12-13T16:59:54.711234Z
a91173184ffa212995927044245ea732,3.0,5,08. S. Barbara,2024-12-13T16:59:54.711243Z
b5b453133decc306e1777cc685b7be3d,3.0,5,03. Savona 2,2024-12-13T16:59:54.711260Z
c7a2d968c745a9b14c6ebb432d2a778b,3.0,5,09. Ferrero,2024-12-13T16:59:54.711269Z
ff2fe52fe221d610ccaf2d6766ae9d87,3.0,5,04. Municipio,2024-12-13T16:59:54.711204Z
0545c9f1fb19b45e5f7048d49e91b4a0,9.0,3,03 - C/ Baños nº 25,2024-12-13T16:59:36.894290Z
0f8b69606b1a70f56f6df985919871e5,10.0,2,28 - Avda Emilia Pardo Bazán,2024-12-13T16:59:36.906791Z
0fa301001dad89a693fdc78b000743b9,6.0,6,20 - Avda España esq C/ Historia,2024-12-13T16:59:36.897997Z
409a53c4a743f273cc3f7495a55bfb28,6.0,2,19 - Plaza del Pelibayo,2024-12-13T16:59:36.897760Z
4f70e6f64dee01b2ba23fe39a613dff4,11.0,1,26 - C/ III Centenario,2024-12-13T16:59:36.906292Z
55cfa9f8e9331b74d2f8ffa1af74b20e,2.0,10,06 - Paseo de Simón Abril (Punta del Parque),2024-12-13T16:59:36.894663Z
66966784e69c09af77118c89d2574c9e,9.0,3,21 - C/ Quimica,2024-12-13T16:59:36.898185Z
6f98391b0579d0d38c35b51aa21a32e5,9.0,3,17 - C/ Rosario esq Paseo de Circunvalación,2024-12-13T16:59:36.897392Z
70fc958d93723e035d6863c064f2c291,11.0,1,29 - C/ La Roda esq C/ Poniente,2024-12-13T16:59:36.907040Z
71c54d14a7acab9611d784ed60c93f17,9.0,3,25 - C/ Federico García Lorca,2024-12-13T16:59:36.905888Z
74d19fe7163fa8777ce5e8ea9790c737,5.0,3,23 - Avda Alcalde José Mª Blanc,2024-12-13T16:59:36.898553Z
78fa9d1ab0a7d11db2796a936d974ea1,10.0,0,12 - C/ Virgen de Loreto,2024-12-13T16:59:36.896550Z
7a6b8f3d1c9dcf13485b6ef860b73f72,10.0,2,22 - Avda José Prat,2024-12-13T16:59:36.898368Z
7cf7807f5c0e29f01b8d9771ed1a0a42,0.0,6,13 - Plaza Jesús de Medinaceli,2024-12-13T16:59:36.896701Z
7fa93a33c865d6dd2784527468439359,12.0,0,10 - Ctra Madrid esq C/ Casas Ibáñez,2024-12-13T16:59:36.895740Z
80d39e23cdc2cbd8620c905370af7808,6.0,6,08 - Avda Isabel la Católica - Plaza Isabel II,2024-12-13T16:59:36.895315Z
9ff9030c5fda1239bfb68ea1cb0aa023,7.0,4,09 - Paseo de la Cuba - Fábrica de Harinas,2024-12-13T16:59:36.895552Z
ae9725954b7f45768c48c2642639db41,8.0,4,18 - C/ Seminario (Hospital P. Socorro),2024-12-13T16:59:36.897577Z
ba40907e90268a028819a483b7a6f0cc,8.0,4,05 - Plaza de las Carretas,2024-12-13T16:59:36.894478Z
bedd71d1328e0d800d63905ce1930975,11.0,1,24 - C/ Alcalde José María de Miguel,2024-12-13T16:59:36.898760Z
c32bc7aee870c63f1d42023c171432db,7.0,5,14 - Avda España esq C/Tetuán,2024-12-13T16:59:36.896891Z
c97f84eb5dbee7bb32736fd499362196,12.0,0,27 - Avda Gregorio Arcos,2024-12-13T16:59:36.906538Z
cd7130ca53e3fd54a01a1aa8c6a2f42e,7.0,5,07 - C/ Blasco Ibañez esq C/ Octavio Cuartero,2024-12-13T16:59:36.895119Z
d789b80d6c0a56992cff3b8da19045c7,9.0,3,30 - Ctra de Jaén esq Vereda de Jaén,2024-12-13T16:59:36.907292Z
dc2738eb2a107e1d047daf5503faea96,12.0,0,31 - C/ Méjico esq. Paseo de Circunvalación,2024-12-13T16:59:36.907530Z
e05ef8f5a405b582ba52e50eb07f3b28,9.0,3,32 - C/ Hellín esq C/ de La Estrella,2024-12-13T16:59:36.907765Z
e6e3ed80a06e946bb01f1dd2ed92da21,12.0,0,02 - Pasaje de la Posada del Rosario,2024-12-13T16:59:36.894095Z
eec1c515ee65de3979367f3d19e1815f,9.0,3,16 - C/ Hnos Falcó esq C/ Almansa,2024-12-13T16:59:36.897208Z
f765ea1cc1fcc87359bc8d1cfc925e13,11.0,1,11 - Avda de los Toreros,2024-12-13T16:59:36.896252Z
f8c84d06beadf1da052f650db0a82782,6.0,2,15 - C/ Puerta de Valencia,2024-12-13T16:59:36.897024Z
03ce69fc2ba7fc962bfd3871630a996e,3.0,4,Cineteatro,2024-12-13T16:59:36.920490Z
110178f9cea4a137a267275ba53635bd,5.0,1,Pavilhão Desportivo,2024-12-13T16:59:36.920500Z
264cfc86428a446c12114a1075dfb519,5.0,1,Biblioteca Municipal,2024-12-13T16:59:36.920465Z
60c3b55b39d396b6c0dce3f4154f9836,6.0,0,Parque Urbano,2024-12-13T16:59:36.920495Z
94decedcc7e3331d78461786932e0cb2,7.0,2,Piscinas & Estádio Municipal,2024-12-13T16:59:36.920504Z
b11861ffbc731fa07835b56cd543aa48,2.0,4,Rua dos Aliados,2024-12-13T16:59:36.920514Z
ec72f1ddf48d8ccff38f5772690b4f6c,3.0,2,Posto Turismo,2024-12-13T16:59:36.920509Z
f74a98ddfa0b56ebaacd09f32c6ef053,3.0,2,Charquinhos,2024-12-13T16:59:36.920484Z
fd1d04e81ef38e64ed7bd0337251d1a6,6.0,2,Câmara Municipal,2024-12-13T16:59:36.920477Z
004e9bb03f74cd04fa106a09e628f3c5,6.0,0,ул. Сатпаева - ул. Масанчи,2024-10-13T18:27:29.456313Z
0277de45f3f6220a3b4950490fd0499b,10.0,0,ул.Кабдолова – ул.Утеген батыр ,2024-10-13T18:27:29.456910Z
0574419ca8458e4e1bc79904abb941c6,8.0,0,ул.Сатпаева - пр.Достык,2024-10-13T18:27:29.455812Z
0623791553a08902e04241ba7a4e8eb5,10.0,0,ул.Шевченко - ул.Ауэзова,2024-10-13T18:27:29.456478Z
0684063c93d20d3170a276937f79ec21,10.0,0,пр. Назарбаева - ул. Кабанбай батыра,2024-10-13T18:27:29.455853Z
09ae3e848e9a8507af7756fd5d5adac8,10.0,0,ул.Жубанова - ул.Утеген батыра,2024-10-13T18:27:29.456875Z
0a6a3c0cf1e95aeaa50d978b1c49b7bf,24.0,0,ул. Гоголя - пр. Достык,2024-10-13T18:27:29.455880Z
0d31bc27c269ad9429c258e4b670e194,10.0,0,ул.Кабдолова - ул.Алтынсарина,2024-10-13T18:27:29.456885Z
0f8a21d5e21bbfb48c2b65b871f39042,10.0,0,ул.Толе би – ул.Байзакова,2024-10-13T18:27:29.456645Z
12385a8070d2bb1d27d6684a571628a2,10.0,0,ул.Жандосова – ул.Саина,2024-10-13T18:27:29.456781Z
131997a51ddcdd3b380847e4a07b6d4c,6.0,0,Ул. Шаляпина - ул. Момышулы,2024-10-13T18:27:29.456815Z
147092c79dfee3ba3dc174ee8e6b71f9,10.0,0,ул. Макатаева – ул.Наурызбай батыра,2024-10-13T18:27:29.456725Z
1485011433d1d9742de609dd0322d745,6.0,0,ул. Кабанбай батыра - ул. Желтоксан ,2024-10-13T18:27:29.456523Z
16fe308a53e14feeffb8a6b7380fd5b1,8.0,0,ул.Богенбай батыр - ул.Масанчи,2024-10-13T18:27:29.456616Z
170fec87fed44243157af7c5eb3ab138,10.0,0,ул.Шаляпина – ул.Берегового,2024-10-13T18:27:29.456804Z
187c570b15bba6149bf60988a59ae643,10.0,0,ул.Толе би – ул.Желтоксан,2024-10-13T18:27:29.456602Z
1a1ca036358365c0e42b33ad416af9cf,16.0,0,"ул.Гагарина, 292 (выше ул. Ескараева)",2024-10-13T18:27:29.456000Z
1bad483728729f565720ded031908a6a,10.0,0,ул.Сатпаева - ул.Байзакова,2024-10-13T18:27:29.456361Z
1c6e41b87c2cf136ad48905c07355efc,8.0,0,пр. Достык - ул. Жолдасбекова ,2024-10-13T18:27:29.455806Z
1cb0a78cba9cb3668aacba7f3df34c73,10.0,0,ул.Гоголя – ул.Байтурсынова,2024-10-13T18:27:29.456696Z
2047d88591fd5b73b53cce191852c89f,10.0,0,ул.Гоголя - ул.Наурызбай батыра,2024-10-13T18:27:29.456682Z
20859bc153778a0c012e808ebc79e002,9.0,1,пр.Абая – ул.Тургут Озала,2024-10-13T18:27:29.456428Z
218f4d41e77c28c11858f41052efebb9,9.0,1,ул.Ауэзова - ул.Габдулина ,2024-10-13T18:27:29.456333Z
22714549d05c85c48a60a108426e2831,10.0,0,ул.Толе би – ул.Розыбакиева,2024-10-13T18:27:29.456668Z
24607a2713f644c777643a8c24ca6d0a,8.0,0,,2024-10-13T18:27:29.456957Z
27728837b87e646b52a15205968f54f4,10.0,0,ул. Тимирязева - ул. Жарокова,2024-10-13T18:27:29.456294Z
288cf189637a58387ba28cf80cd7d01b,10.0,0,пр.Абая – ул.Розыбакиева,2024-10-13T18:27:29.456423Z
2a5655b8f477820870e7851c18d1962c,6.0,0,ул. Мендикулова - ул. Бектурова,2024-10-13T18:27:29.455801Z
2ab19b3c11d4a9e8d0f9174e4147c036,6.0,0,ул.Сатпаева - ул.Наурызбай батыра,2024-10-13T18:27:29.456304Z
2d26e9e8059a3deacf9c73d413e3c421,12.0,0,ул.Жубанова - ул. Айриха,2024-10-13T18:27:29.456890Z
2dd96dfb5b6f2bd164c49a4805a3a732,8.0,0,ул.Жандосова – ул.Жарокова,2024-10-13T18:27:29.456342Z
2e2297b4c3fa49050a50691e14dbdc57,10.0,0,ул. Кабанбай батыра - ул.Мауленова,2024-10-13T18:27:29.456535Z
305d9ba69c36726ecad67a660b8655cd,10.0,0,ул.Торайгырова - ул.Навои,2024-10-13T18:27:29.456219Z
30bd5d3b3a4a64e8eba15ce7264f7350,12.0,0,ул.Гоголя - ул.Шагабутдинова,2024-10-13T18:27:29.456701Z
312194a0f93ef263cdc7b4bc74053c2b,6.0,0,пр. Аль-Фараби -  ул.Бальзака,2024-10-13T18:27:29.455915Z
31c57cea66a6e237701da3e6e66ec9e5,6.0,0,Ул.Богенбай батыра - ул.Валиханова,2024-10-13T18:27:29.455843Z
32322f089e3d94620f5db8fe83ab9652,8.0,0,пр.Абая – ул.Алтынсарина ,2024-10-13T18:27:29.456824Z
32475cf9b608602a9f9510d70d821aec,12.0,0,Ул. Маметовой – ул.Кунаева,2024-10-13T18:27:29.455894Z
3525c6a3fd7a5f762a90266a94bc9fca,10.0,0,ул.Макатаева – ул.Калдаякова,2024-10-13T18:27:29.455884Z
35efea124dad978498bb72fa11505587,20.0,0,пр.Райымбека – ул.Абылай хана ,2024-10-13T18:27:29.456753Z
37382644f1d124111ea54eadb6e953c7,9.0,1,ул. Утепова - ул. Гагарина,2024-10-13T18:27:29.456254Z
3753259eab0f32196f41efe9dfa34c19,8.0,0,ТРЦ Esentai Mall,2024-10-13T18:27:29.455920Z
376bc363cda3b5f174dcb8a97540d604,18.0,0,ул.Тимирязева - ул.Ауэзова (Атакент),2024-10-13T18:27:29.456289Z
3b7a4413cad17777a46208310f7de519,16.0,0,ул.Пушкина – пр.Райымбека ,2024-10-13T18:27:29.455899Z
3b9be47a1eb58cf79a4848e37f5bb73d,10.0,0,ул.Сатпаева – пр.Сейфуллина,2024-10-13T18:27:29.456309Z
3c30a315197d458fdca4074c208cb4c2,10.0,0,"мкрн Нуркент, 57 (Торгово - административный комплекс)",2024-10-13T18:27:29.456948Z
3c41382b00321f5facc8814242e97160,6.0,0,ул. Момышулы - ул. Улугбека,2024-10-13T18:27:29.456870Z
3c4eae9dea81236aff0efc378ee3122c,6.0,0,ул.Ходжанова - ул.Ергожина,2024-10-13T18:27:29.455948Z
3d6ca0a5d7211a69d8efdcf5f6384629,8.0,0,ул.Жамбыла - ул.Айманова,2024-10-13T18:27:29.456508Z
3f7aed3ac7ab94752fb0281e0d857d65,10.0,0,"ул.Алтынсарина, 24А (кинотеатр Сарыарка)",2024-10-13T18:27:29.456857Z
410187908de978a2872a7f1b87e37b88,8.0,0,ул.Шевченко - ул.Муканова,2024-10-13T18:27:29.456473Z
421230dca4c6c92d6f79055c295d0811,8.0,0,ул.Карасай батыр – ул.Муратбаева,2024-10-13T18:27:29.456563Z
426bc5a97c8800b216ebfe41a9a903dd,10.0,0,ул.Розыбакиева – пр. Аль-Фараби,2024-10-13T18:27:29.455965Z
434816a6e82a5d43cbbabecdd395775b,8.0,0,ул.Жарокова - ул.Левитана,2024-10-13T18:27:29.455954Z
465b889c2e389b57b92ae430bb8d1f9e,10.0,0,ул.Шаляпина – ул.Алтынсарина,2024-10-13T18:27:29.456800Z
482e61eb018077106a9fc1770067239f,8.0,0,ул.Курмангазы - ул.Шарипова,2024-10-13T18:27:29.456446Z
4887c274ff6a7b18534b7dfc7aaf91d8,6.0,0,"мкрн Жетысу-1, дом 30",2024-10-13T18:27:29.456852Z
4a5a56122d596c6dd51d16fe4c03fd61,14.0,0,ТЦ ,2024-10-13T18:27:29.456918Z
4d29d25e7d9f28d23461b4a95288957f,10.0,0,"мкрн Аксай - 1А, 14 ",2024-10-13T18:27:29.456928Z
4db35fe04f0b71286d9d1be2a0b16d18,10.0,0,ул.Жандосова – ул.Берегового,2024-10-13T18:27:29.456776Z
4eadc50840441f00c85ed381b7dc320c,10.0,0,ул.Толе би – ул Байтурсынова,2024-10-13T18:27:29.456630Z
5016906e83b60c5a2a8f120f1e923735,10.0,0,ул.Абиша Кекилбайулы (колледж искусств имени Т.К.Жургенова),2024-10-13T18:27:29.456213Z
5112a2a2e61e362b3d29ebfc6be7943f,10.0,0,"ул.Торайгырова, 19 (Колледж им.Сулеймана Демиреля)",2024-10-13T18:27:29.456234Z
51338419f30d82af620e6e184a915c87,8.0,0,ул.Жамбула–ул.Манаса,2024-10-13T18:27:29.456501Z
53526e54fcac2411d5cb7eb63f6455b0,8.0,0,ул.Толе би – ул.Жарокова,2024-10-13T18:27:29.456653Z
5382e483532c4792de770dda80a24309,8.0,0,пр.Аль-Фараби – ул.Мустафина ,2024-10-13T18:27:29.455979Z
53cb54b19449441b6580410990b1b977,8.0,0,по ул. Момышулы ниже пр.Абая,2024-10-13T18:27:29.456847Z
53e2e802b19ed01c1dc8ce9ebde2f480,16.0,0,пр.Абая – ул.Тлендиева,2024-10-13T18:27:29.456437Z
579ce7db3d4f4f7d86e656651c23196a,10.0,0,ул.Гоголя – ул.Ауезова ,2024-10-13T18:27:29.456710Z
57c02390d14b4c7bea6e65920b41ba3a,8.0,0,ул.Карасай батыра - ул.Гагарина,2024-10-13T18:27:29.456588Z
597a6ff645b13a6ab5c0d9c45b530edb,8.0,0,ул.Гагарина - ул.Кожабекова,2024-10-13T18:27:29.455959Z
5a918a4586e484d0717a434ab9a33f1c,10.0,0,ул.Биржана – ул.Навои,2024-10-13T18:27:29.455974Z
5b20553275ad926ab344e59fbddd3cad,10.0,0,пр.Абая – ул.Брусиловского,2024-10-13T18:27:29.456432Z
5bef9dded5d7e0b364ca414fd3a60605,6.0,0,ул.Ходжанова - Жарокова,2024-10-13T18:27:29.455984Z
